Linux 7.2.0-rc5-virtme (virtme-ng) 	07/31/26 	_x86_64_	(12 CPU)

20:13:55      %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
20:23:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:23:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:23:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:23:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:23:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:24:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:25:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:26:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:26:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:27:51         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:27:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:28:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:29:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:30:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:31:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:32:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:33:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:34:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:35:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:36:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:37:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:06         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:38:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:38:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:38:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:39:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:40:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:41:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:42:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:43:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
20:44:06         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
20:44:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
